City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
378,Guerrero Negro,MX,2021-11-15 03:20:43,27.9769,-114.0611,70.66,50,0,8.88
379,Payo,ID,2021-11-15 03:20:43,-3.7508,103.6372,84.49,68,96,0.4
380,Acarau,BR,2021-11-15 03:20:44,-2.8856,-40.12,78.96,84,60,11.05
381,Nioro,GM,2021-11-15 03:20:44,13.35,-15.75,75.27,57,53,5.77
382,Hofn,IS,2021-11-15 03:20:45,64.2539,-15.2082,41.54,80,17,37.49
383,Matara,LK,2021-11-15 03:20:45,5.9485,80.5353,82.06,79,36,12.44
384,Haines Junction,CA,2021-11-15 03:20:46,60.7522,-137.5108,-5.85,84,61,1.14
385,Mana,GF,2021-11-15 03:20:46,5.6592,-53.7767,77.9,85,100,7.96
386,Nago,JP,2021-11-15 03:20:47,26.5881,127.9761,76.05,52,64,13.38
387,Tilichiki,RU,2021-11-15 03:20:47,60.4667,166.1,26.92,96,100,8.05
388,Kogon,UZ,2021-11-15 03:20:48,39.7228,64.5517,32.04,86,0,0.0
389,San Jose,US,2021-11-15 03:16:14,37.3394,-121.895,65.57,76,75,4.61
390,Walvis Bay,NA,2021-11-15 03:20:49,-22.9575,14.5053,60.1,94,67,5.75
391,Verkhoyansk,RU,2021-11-15 03:20:49,67.5447,133.385,-14.49,93,100,1.59
392,Port Hardy,CA,2021-11-15 03:20:50,50.6996,-127.4199,46.4,93,90,2.3
393,Dingle,PH,2021-11-15 03:20:51,10.9995,122.6711,82.99,80,100,10.0
394,Mecca,SA,2021-11-15 03:19:37,21.4267,39.8261,75.76,73,0,2.51
395,Palencia,ES,2021-11-15 03:20:51,42.4167,-4.5,36.79,91,6,5.73
396,Karoi,ZW,2021-11-15 03:20:52,-16.8099,29.6925,64.15,89,53,5.35
397,Pangnirtung,CA,2021-11-15 03:20:52,66.1451,-65.7125,-1.89,73,1,6.35
398,Ambulu,ID,2021-11-15 03:20:53,-8.345,113.6058,81.23,81,100,2.73
399,Aden,YE,2021-11-15 03:20:37,12.7794,45.0367,80.4,64,11,12.77
400,Vestmannaeyjar,IS,2021-11-15 03:20:53,63.4427,-20.2734,42.66,66,96,31.9
401,Saldanha,ZA,2021-11-15 03:20:54,-33.0117,17.9442,63.12,83,100,15.14
402,Provideniya,RU,2021-11-15 03:20:54,64.3833,-173.3,24.91,80,75,13.42
403,Severobaykalsk,RU,2021-11-15 03:20:55,55.65,109.3167,24.98,88,100,0.27
404,Cowra,AU,2021-11-15 03:20:55,-33.8333,148.6833,57.27,59,100,15.99
405,Lagoa,PT,2021-11-15 03:20:56,39.05,-27.9833,66.78,86,71,21.14
406,Angouleme,FR,2021-11-15 03:20:57,45.65,0.15,49.15,91,90,9.22
407,Tiznit,MA,2021-11-15 03:20:57,29.5833,-9.5,53.06,73,0,1.43
408,Jinka,ET,2021-11-15 03:20:58,5.65,36.65,62.33,79,77,4.0
409,Kitimat,CA,2021-11-15 03:20:58,54.0524,-128.6534,38.91,29,100,5.01
410,Matamoros,MX,2021-11-15 03:20:59,25.5333,-103.25,69.91,39,1,0.0
411,Majene,ID,2021-11-15 03:20:59,-3.5403,118.9707,85.15,69,100,3.78
412,Novikovo,RU,2021-11-15 03:21:00,51.1537,37.8879,29.35,92,18,6.71
413,Ovre Ardal,NO,2021-11-15 03:22:00,61.3167,7.8,24.66,82,100,3.67
414,Katobu,ID,2021-11-15 03:22:01,-4.9408,122.5276,85.14,69,100,4.45
415,Gaya,IN,2021-11-15 03:22:01,24.7833,85.0,64.31,100,75,3.44
416,Diego De Almagro,CL,2021-11-15 03:22:02,-26.3667,-70.05,60.08,49,0,1.1
417,Cap Malheureux,MU,2021-11-15 03:22:02,-19.9842,57.6142,80.47,66,81,10.0
418,Biu,NG,2021-11-15 03:22:03,10.6129,12.1946,71.65,23,65,4.72
419,Colares,PT,2021-11-15 03:22:03,38.7992,-9.4469,58.33,61,1,5.99
420,Alofi,NU,2021-11-15 03:22:04,-19.0595,-169.9187,80.49,54,40,11.5
421,Black Forest,US,2021-11-15 03:21:10,39.0131,-104.7008,53.6,39,1,1.99
422,Malaya Vishera,RU,2021-11-15 03:22:04,58.8454,32.2222,30.04,76,56,6.06
423,Shimoda,JP,2021-11-15 03:22:05,34.6667,138.95,65.1,56,0,1.03
424,Sorong,ID,2021-11-15 03:22:06,-0.8833,131.25,81.39,80,100,12.01
425,Aykhal,RU,2021-11-15 03:22:06,66.0,111.5,-11.97,100,100,6.64
426,Noumea,NC,2021-11-15 03:18:25,-22.2763,166.4572,93.18,99,25,11.68
427,Lianzhou,CN,2021-11-15 03:22:07,24.7811,112.3825,62.96,73,99,0.74
428,Puerto Carreno,CO,2021-11-15 03:22:07,6.189,-67.4859,79.02,70,41,7.67
429,Abonnema,NG,2021-11-15 03:22:08,4.7084,6.7931,76.12,89,84,4.18
430,Geraldton,AU,2021-11-15 03:19:18,-28.7667,114.6,73.81,60,40,10.36
431,Diveyevo,RU,2021-11-15 03:22:09,55.0433,43.2418,29.23,93,95,11.9
432,Miguel Calmon,BR,2021-11-15 03:22:09,-11.4289,-40.595,68.14,89,96,5.1
433,Dukat,RU,2021-11-15 03:22:09,62.55,155.55,16.81,95,100,3.49
434,Cehegin,ES,2021-11-15 03:22:10,38.0924,-1.7985,54.28,63,0,9.93
435,Ketchikan,US,2021-11-15 03:22:10,55.3422,-131.6461,39.11,89,88,6.8
436,Launceston,AU,2021-11-15 03:18:06,-41.45,147.1667,56.61,45,75,11.01
437,Road Town,VG,2021-11-15 03:20:21,18.4167,-64.6167,80.01,74,8,20.67
438,Wick,GB,2021-11-15 03:22:11,58.4333,-3.0833,50.67,93,40,2.3
439,The Valley,AI,2021-11-15 03:21:56,18.217,-63.0578,82.26,73,43,21.92
440,Tuy Hoa,VN,2021-11-15 03:22:12,13.0833,109.3,76.33,95,100,8.25
441,Seymchan,RU,2021-11-15 03:22:12,62.8833,152.4333,9.61,93,100,5.14
442,Bondo,CD,2021-11-15 03:22:13,3.8146,23.6866,68.47,99,82,1.88
443,Gigmoto,PH,2021-11-15 03:22:13,13.7796,124.39,82.56,82,72,10.11
444,Seoul,KR,2021-11-15 03:18:23,37.5683,126.9778,59.41,47,0,2.3
445,Nouakchott,MR,2021-11-15 03:22:14,18.0858,-15.9785,73.33,65,89,10.22
446,La Ronge,CA,2021-11-15 03:22:15,55.1001,-105.2842,32.22,93,90,2.3
447,Weligama,LK,2021-11-15 03:22:15,5.9667,80.4167,81.81,79,36,12.68
448,San Patricio,US,2021-11-15 03:22:16,28.017,-97.5169,73.26,71,0,9.17
449,Thinadhoo,MV,2021-11-15 03:22:16,0.5333,72.9333,82.35,74,98,13.82
450,Nuuk,GL,2021-11-15 03:22:17,64.1835,-51.7216,14.61,73,90,11.5
451,Thunder Bay,CA,2021-11-15 03:22:17,48.4001,-89.3168,31.28,77,90,6.91
452,Kralendijk,BQ,2021-11-15 03:22:18,12.15,-68.2667,82.38,78,23,13.8
453,Tevaitoa,PF,2021-11-15 03:22:18,-16.7833,-151.5,77.92,78,100,6.91
454,Bratsk,RU,2021-11-15 03:22:19,56.1325,101.6142,27.09,78,100,6.71
455,Pauini,BR,2021-11-15 03:22:20,-7.7136,-66.9764,75.11,90,100,2.42
456,Narsaq,GL,2021-11-15 03:22:20,60.9167,-46.05,8.82,72,2,5.82
457,Adeje,ES,2021-11-15 03:22:21,28.1227,-16.726,65.95,67,20,9.22
458,Sept-Iles,CA,2021-11-15 03:22:21,50.2001,-66.3821,35.06,97,90,5.99
459,Nassau,US,2021-11-15 03:18:30,40.7507,-73.5829,46.9,70,90,1.99
460,Pionerskiy,RU,2021-11-15 03:22:22,54.9508,20.2275,35.74,86,2,14.36
461,Ixcatepec,MX,2021-11-15 03:22:22,21.2,-97.95,64.58,93,0,4.7
462,Honningsvag,NO,2021-11-15 03:23:22,70.9821,25.9704,30.47,75,100,32.64
463,Gannan,CN,2021-11-15 03:23:23,47.9147,123.5031,32.36,58,67,7.14
464,Raudeberg,NO,2021-11-15 03:23:23,61.9875,5.1352,47.95,82,100,14.0
465,Rodrigues Alves,BR,2021-11-15 03:23:24,-7.738,-72.6509,74.95,85,100,2.51
466,Evensk,RU,2021-11-15 03:23:25,61.95,159.2333,28.36,94,100,12.64
467,Bukachacha,RU,2021-11-15 03:23:25,52.9833,116.9167,22.8,54,71,1.88
468,Teguldet,RU,2021-11-15 03:23:25,57.3064,88.1667,26.47,94,100,8.41
469,Uenohara,JP,2021-11-15 03:23:26,35.6167,139.1167,68.25,43,0,4.0
470,Arman,RU,2021-11-15 03:23:27,59.7,150.1667,32.02,91,100,2.37
471,Kafue,ZM,2021-11-15 03:23:27,-15.7691,28.1814,67.15,69,16,3.67
472,Spearfish,US,2021-11-15 03:23:27,44.4908,-103.8594,63.48,34,1,17.27
473,Magistralnyy,RU,2021-11-15 03:23:28,56.1725,107.4458,26.42,91,100,6.06
474,Viedma,AR,2021-11-15 03:23:28,-40.8135,-62.9967,62.67,33,13,16.4
475,Kichmengskiy Gorodok,RU,2021-11-15 03:23:29,59.9816,45.7854,20.37,97,89,6.17
476,Saint-Georges,GD,2021-11-15 03:23:30,12.0564,-61.7485,82.08,78,20,20.71
477,Benjamin Constant,BR,2021-11-15 03:23:30,-4.3831,-70.0311,78.93,96,100,1.03
478,Klaksvik,FO,2021-11-15 03:23:31,62.2266,-6.589,43.72,74,49,23.42
479,Fort Nelson,CA,2021-11-15 03:19:56,58.8053,-122.7002,11.79,92,90,0.0
480,Negombo,LK,2021-11-15 03:21:39,7.2083,79.8358,80.98,84,58,13.09
481,Sabha,LY,2021-11-15 03:23:32,27.0377,14.4283,64.24,47,97,8.28
482,Ojinaga,MX,2021-11-15 03:23:32,29.5667,-104.4167,69.42,25,1,6.91
483,Saint-Ambroise,CA,2021-11-15 03:23:33,48.5501,-71.3324,32.58,84,100,2.33
484,Yumen,CN,2021-11-15 03:23:33,40.2833,97.2,39.9,22,0,5.1
485,Kuryk,KZ,2021-11-15 03:23:34,43.2,51.65,39.88,72,48,10.69
486,Catuday,PH,2021-11-15 03:23:34,16.2923,119.8062,83.35,70,86,8.63
487,Trairi,BR,2021-11-15 03:18:49,-3.2778,-39.2689,79.3,84,25,9.73
488,Braganca,BR,2021-11-15 03:23:35,-1.0536,-46.7656,73.76,97,95,1.36
489,Tual,ID,2021-11-15 03:23:36,-5.6667,132.75,81.12,79,100,5.21
490,Malindi,KE,2021-11-15 03:20:31,-3.2175,40.1191,77.97,83,100,8.37
491,Sabang,ID,2021-11-15 03:23:36,5.8933,95.3214,81.91,73,70,15.01
492,Talara,PE,2021-11-15 03:23:38,-4.5772,-81.2719,62.53,90,75,13.69
493,Lahad Datu,MY,2021-11-15 03:23:38,5.0268,118.327,81.82,78,100,6.22
494,Biskamzha,RU,2021-11-15 03:23:38,53.4497,89.5272,30.16,93,100,8.75
495,Yarada,IN,2021-11-15 03:23:39,17.65,83.2667,84.52,79,40,2.3
496,Statesville,US,2021-11-15 03:21:36,35.7826,-80.8873,50.34,70,1,4.61
497,Krasnoselkup,RU,2021-11-15 03:23:40,65.7,82.4667,-9.36,100,87,8.77
498,Shakiso,ET,2021-11-15 03:23:40,5.75,38.9167,53.49,97,37,2.95
499,Praia,CV,2021-11-15 03:23:41,14.9215,-23.5087,75.74,78,20,10.36
500,Skjervoy,NO,2021-11-15 03:23:41,70.0311,20.9714,32.02,84,100,17.58
501,Sao Miguel,BR,2021-11-15 03:23:42,-5.4667,-35.3667,80.92,81,29,13.02
502,Belyy Yar,RU,2021-11-15 03:23:42,53.6039,91.3903,34.86,82,0,8.95
503,Shumskiy,RU,2021-11-15 03:23:43,54.8318,99.1328,31.57,73,100,2.89
504,Sunland Park,US,2021-11-15 03:23:43,31.7965,-106.58,66.31,21,1,3.0
505,Hamilton,US,2021-11-15 03:23:21,39.1834,-84.5333,37.09,78,90,3.0
506,Nurota,UZ,2021-11-15 03:24:44,40.5614,65.6886,26.69,79,6,3.18
507,Chifeng,CN,2021-11-15 03:24:45,42.2683,118.9636,33.78,51,9,1.5
508,Auki,SB,2021-11-15 03:24:45,-8.7676,160.7034,85.91,65,96,3.65
509,Araripina,BR,2021-11-15 03:24:46,-7.5761,-40.4983,75.31,56,32,3.44
510,Nuqui,CO,2021-11-15 03:24:46,5.7125,-77.2708,76.55,89,92,2.77
511,Bogale,MM,2021-11-15 03:24:47,16.2833,95.4,82.72,73,25,5.21
512,Atlantic City,US,2021-11-15 03:22:09,39.3643,-74.4229,49.98,68,90,10.36
513,Riviere-Au-Renard,CA,2021-11-15 03:24:47,48.9957,-64.3971,39.2,85,91,0.58
514,Atchison,US,2021-11-15 03:24:48,39.563,-95.1216,49.01,79,97,6.98
515,Kannur,IN,2021-11-15 03:24:48,11.8675,75.3576,75.79,93,100,4.25
516,Gizo,SB,2021-11-15 03:24:49,-8.103,156.8419,85.6,67,81,5.82
517,Kindersley,CA,2021-11-15 03:19:59,51.4668,-109.1682,35.38,93,90,9.22
518,Visnes,NO,2021-11-15 03:24:49,59.3556,5.2242,48.22,81,75,18.41
519,Maua,BR,2021-11-15 03:24:50,-23.6678,-46.4614,64.36,83,58,3.89
520,Machali,CL,2021-11-15 03:24:50,-34.1833,-70.6667,56.43,41,93,0.92
521,Ixtapa,MX,2021-11-15 03:24:51,20.7,-105.2,78.03,69,1,3.44
522,Iquitos,PE,2021-11-15 03:24:51,-3.7481,-73.2472,75.24,94,75,2.3
523,Ambilobe,MG,2021-11-15 03:24:52,-13.2,49.05,75.0,70,1,2.75
524,Pullman,US,2021-11-15 03:24:40,46.7313,-117.1796,55.85,74,1,3.0
525,Megion,RU,2021-11-15 03:20:21,61.0296,76.1136,-9.38,93,96,3.53
526,Ubinskoye,RU,2021-11-15 03:24:53,55.3068,79.6802,23.32,97,96,4.81
527,Buckeye,US,2021-11-15 03:24:53,33.3703,-112.5838,76.53,28,1,10.36
528,Uusikaupunki,FI,2021-11-15 03:24:54,60.8004,21.4084,23.52,79,94,10.07
529,Aquiraz,BR,2021-11-15 03:24:54,-3.9014,-38.3911,81.18,80,14,10.89
530,Henties Bay,NA,2021-11-15 03:24:54,-22.116,14.2845,59.86,87,95,6.04
531,Leninskiy,RU,2021-11-15 03:24:55,54.2781,37.4558,30.56,82,44,12.26
532,Kungurtug,RU,2021-11-15 03:24:55,50.5994,97.5228,24.96,65,96,2.1
533,Amboasary,MG,2021-11-15 03:24:56,-25.0333,46.3833,76.84,80,71,4.29
534,Sola,VU,2021-11-15 03:24:56,-13.8833,167.55,86.67,74,75,0.0
535,Fortuna,US,2021-11-15 03:24:57,40.5982,-124.1573,56.43,75,90,5.01
536,Benghazi,LY,2021-11-15 03:24:57,32.1167,20.0667,68.47,56,48,25.57
537,Santa Quiteria Do Maranhao,BR,2021-11-15 03:24:58,-3.5156,-42.5467,74.75,94,77,2.86
538,Morant Bay,JM,2021-11-15 03:24:58,17.8815,-76.4093,82.02,82,100,6.29
539,Laje,BR,2021-11-15 03:24:59,-10.1833,-40.9667,70.14,83,88,9.28
540,Gayny,RU,2021-11-15 03:24:59,60.3071,54.3241,19.76,94,100,6.6
541,Karratha,AU,2021-11-15 03:25:01,-20.7377,116.8463,92.55,19,50,8.63
542,Waitara,NZ,2021-11-15 03:25:01,-38.925,174.25,66.72,86,7,16.06
543,Muyezerskiy,RU,2021-11-15 03:25:02,63.9333,31.65,19.29,88,86,2.1
544,Parkersburg,US,2021-11-15 03:22:29,39.2667,-81.5615,37.53,82,90,7.0
545,Leua,SK,2021-11-15 03:25:02,48.2156,18.6071,44.49,86,88,2.68
546,Raul Soares,BR,2021-11-15 03:25:03,-20.1022,-42.4519,63.93,94,75,0.96
547,Kashi,CN,2021-11-15 03:25:03,39.4547,75.9797,41.25,51,40,6.71
548,Amga,RU,2021-11-15 03:25:04,60.8953,131.9608,-4.95,93,73,1.74
549,Tatawin,TN,2021-11-15 03:25:05,32.9297,10.4518,58.08,34,0,10.16
550,Carballo,ES,2021-11-15 03:25:05,43.213,-8.691,54.01,89,25,6.08
551,Aksarka,RU,2021-11-15 03:25:06,66.5606,67.7975,1.89,98,75,6.49
552,Ajdabiya,LY,2021-11-15 03:21:23,30.7554,20.2263,66.18,53,98,17.58
553,Bend,US,2021-11-15 03:22:05,44.0582,-121.3153,56.48,46,1,3.0
554,Mandalgovi,MN,2021-11-15 03:26:06,45.7625,106.2708,28.31,40,0,5.55
555,Rocha,UY,2021-11-15 03:26:07,-34.4833,-54.3333,54.16,84,0,2.08
556,Ust-Tsilma,RU,2021-11-15 03:26:07,65.441,52.1498,22.39,87,97,9.69
557,Mehamn,NO,2021-11-15 03:26:08,71.0357,27.8492,24.1,76,100,12.57
558,Takoradi,GH,2021-11-15 03:26:10,4.8845,-1.7554,78.73,86,44,6.17
559,Takaka,NZ,2021-11-15 03:26:10,-40.85,172.8,60.57,63,10,13.29
560,Filadelfia,US,2021-11-15 03:26:10,39.9523,-75.1638,44.49,83,90,1.99
561,Saint-Pierre,RE,2021-11-15 03:26:11,-21.3393,55.4781,80.56,57,0,4.61
562,Kendari,ID,2021-11-15 03:26:12,-3.945,122.4989,86.02,64,100,3.02
563,Saint-Denis,FR,2021-11-15 03:26:13,48.9167,2.3333,45.25,95,75,5.75
564,Cartagena,CO,2021-11-15 03:26:13,10.3997,-75.5144,80.22,89,0,4.61
565,Altamira,BR,2021-11-15 03:26:14,-3.2033,-52.2064,75.04,93,99,1.9
566,Igboho,NG,2021-11-15 03:26:14,8.8333,3.75,74.12,79,100,5.06
567,Kulaman,PH,2021-11-15 03:26:15,6.4594,124.0892,82.98,78,100,3.4
568,Mareeba,AU,2021-11-15 03:26:15,-17.0,145.4333,88.32,67,100,8.63
569,Sakakah,SA,2021-11-15 03:26:15,29.9697,40.2064,63.97,34,74,11.52
